dish_name,count
"Csirkemell Orly módra, párolt rizs, saláta c: Holstein sertés java, hagymás burgonya, saláta",1
"Csirkemell Orly módra, párolt rizs, saláta",1
Csirkemell jóasszony módra tésztával,1
"Mézes - mustáros csirke, spagettivel",1
"Sokmagos halfilé, rizs",1
"Mézes - mustáros csirkemell, mexikói rizs",1
Sült csirkecomb jóasszony raguval rizzsel,1
Sült camabert zöldséges bulgurral,1
Sült camambert friss salátával,1
"Sült camambert, zöldséges bulgur",1
"Sült camembert, zöldséges bulgurral",1
Sült csirke részek burgonya pürével,1
Sült csirkecomb jóasszony módra rizzsel,1
Sült csirkecomb jóasszony raguval rizzsell,1
"Sárgaborsó leves - többsajtos csirkemell rizzsel vagy borsmártásos karaj, burgonya",1
Sült csirkecomb majonézes kukorica saláta,1
"Sült csirkecomb paradicsomkarika, mozarella sajttal sütve, burgonyapüré",1
Sült csirkecomb petrezselymes burgonya uborka saláta,1
Sült csirkecomb rizi-bizi,1
"Sült csirkecomb, babfőzelék",1
"Sült csirkecomb, bulgur",1
Sült bajor kolbász karika burgonya,1
Sült bajor kolbász dinsztelt káposztával burgonyával és mustárral,1
"Sörben sült csülök, tepsis burgonya, savanyúság",1
Sólet füstölt csülökkel,1
Sírius pecsenye tejföllel steak burgonya,1
"Sárgaborsóleves, zsemlekocka",1
Sárgaborsóleves virslivel,1
Sárgaborsóleves sült virslivel,1
Sárgaborsóleves pirított virslivel,1
"Sárgaborsókrém leves, sült virslivel",1
Sárgaborsókrém leves,1
"Sárgaborsófőzelék, sertéspörkölt",1
"Sárgaborsófőzelék, borsos tokány",1
"Sárgaborsófőzelék sertéspörkölttel, palacsinta",1
Sárgaborsófőzelék pörkölttel,1
Sárgaborsófőzelék fasírttal,1
"Sárgaborsó-gulyás a :csirkepörkölt nokedlivel, tejfölös uborkasaláta b : Párizsi bundás répa és karfiol petrezselymes bulgurral",1
"Sült csirkecomb, currys rizs",1
"Sült csirkecomb, gyöngyhagymás bulgur",1
"Sült csirkecomb, gyümölcsfőzelék",1
"Sült császár ananászmártással, párolt rizzsel",1
"Sült csülök, püré",1
"Sült csülök kemencében, püré",1
"Sült császárhús, törtburgonyával",1
"Sült császárhús, hagymás tört burgonya, csalamádé",1
"Sült császárhús hagymás törtburgonyával, csalamádéval",1
Sült császárhús hagymás törtburgonya,1
"Sült császár, törtburgonyával",1
"Sült császár, törtburgonya",1
"Sült császár, tepsis burgonya",1
"Sült császár, hagymás burgonya",1
"Sült császár, burgonyapüré",1
Sült császár szalonna burgonya főzelékkel,1
Sült császár hagymás tört burgonya,1
"Sült császár fokhagymás mártással, párolt rizzsel",1
"Sült császár almafőzelékkel, párolt rizzsel",1
"Sült csirkecomb, krokett, francia saláta",1
"Sült csontos karaj, krumplipüré b: sokmagvas csirkemell, zöldséges rizzsel",1
Sült csontos karaj vegyes köret,1
Sült csirkeszárnyak lecsós karikaburgonya,1
"Sült csirkeszárny, zöldséges rizs",1
"Sült csirkeszárny, püré",1
"Sült csirkeszárny, mexikói rizs,savanyúság",1
"Sült csirkeszárny, kukoricás rizzsel",1
Sült csirkemell zöldséges rizottóval,1
Sült csirkemell tárkonyos hollandi mártással parázsburgonyával,1
Sült csirkecombok tepsis sült zöldségekkel peperonata raguval,1
Sült csirkecombok gödöllői raguval és hasábburgonyával,1
"Sült csirkecomb, törtburgonya",1
"Sült csirkecomb, petrezselymes burgonya",1
"Sült csirkecomb, meggymártás",1
"Sárgaborsó leves, zsemle kocka",1
Sárgaborsó leves - csontleves cérnametélttel,1
Sült dagadó rösztivel,1
"Száraz babfőzelék, sertéspörkölt",1
"Szilvás sertéspörkölt, bulgurral",1
Szilvásderelye,1
Sztrapacska,1
"Sztrapacska, fokhagymás sertés",1
"Szántódi ropogós, rizibizi",1
"Szántódi ropogós, törtburgonya",1
"Száraz babfőzelék, sült kolbász",1
"Sárgaborsó krémleves, levesgyöngy",1
"Szárazbab főzelék, marhapörkölttel b: rakott kelkáposzta",1
"Szárazbab főzelék, sertéspörkölt",1
"Szárazbab főzelék, sertéspörkölttel",1
"Szárazbab főzelék, sült Debreceni",1
"Szárazbab főzelék, sült kolbásszal",1
Szárazbab leves,1
Szilvalekváros gombóc,1
"Szezámos, sonkával töltött rántott sajt",1
"Szezámos szelet, rizibizi",1
"Szezámos rántott halfilé, zöldséges bulgur, tartár",1
"Szezámos rántott halfilé, zöldséges bulgur",1
"Szezámos rántott halfilé, rizs, majonézes almasaláta",1
"Szezámos rántott halfilé, rizs, almasaláta",1
"Szezámos rántott halfilé, rizs, almasali",1
"Szezámos rántott halfilé, rizs",1
"Szezámos rántott halfilé, mexikói rizs",1
"Szezámos rántott halfilé, burgonyapüré",1
Szezámos rántott hal remuld mártással és hasábburgonyával,1
Szezámos rántott csirkemell kukoricás rizs,1
Szezámos rántott csirkemell bulgur,1
"Szezámos rántott csirkecomb, rizibizi",1
"Szezámos rántott camembert, áfonya, barack, krokett",1
"Szezámos halfilé, rizs, majonézes kukorica saláta",1
"Szárazbabfőzelék, göngyölt hús",1
"Szárazbabfőzelék, marahapörkölttel",1
"Szárazbabfőzelék, sült kolbász",1
Sárgabarackleves,1
Sárgaborsó gulyásleves,1
"Sárgaborsó gulyás - mákos guba, túrós tészta",1
"Sárgaborsó főzelék, Stefánia szelettel",1
Sárgaborsó főzelék sült virslivel,1
Sárgaborsó főzelék sült virsli,1
Sárgaborsó főzelék sült csirkecomb,1
Sárgaborsó főzelék Stefánia szelet,1
Sárgaborsó főzelék sertés pörkölt,1
Sárgaborsó főzelék marhasült,1
Sárgaborsó főzelék kolbásszal,1
Sárgaborsó főzelék fokhagymás natúrszelet,1
Sárgaborsó főzelék fasírttal,1
Sárgaborsó főzelék fasírozott,1
Sárgaborsó főzelék csirkepörkölt,1
Sárgabarack töltelékes gombóc,1
Szárnyas becsinált leves,1
Sárgabarack krémleves,1
Sárgababfőzelék marhapörkölttel,1
Szürkemarha pörkölt tarhonyával,1
Székely gulyás leves,1
Szárított paradicsommal olivabogyóval és sajttal töltött csirkemell soksajtos pennével,1
Szárnyasragu leves,1
Szárnyas rizottó zöldségesen,1
Szárnyas rizottó,1
Szárnyas ragu leves - csontleves,1
Szárnyas májrizottó c: prézlis tészta öntettel,1
"Szárnyas májjal töltött sertés java rántva, rizibizi, saláta",1
"Szárnyas májjal töltött sertés java rántva, párolt rizs, saláta",1
"Szárnyas májas sertés java, párolt rizs, saláta",1
"Szárnyas májas csirkemell, párolt rizs",1
"Sült csülök, tepsis burgonya",1
"Sült fokhagymás tarja, burgonyapüré",1
Tejfölös karalábleves,1
"Tanyasi sertésszelet, burgonyapüré",1
Sültmalachús tepsis burgonya,1
"Sütőtök krémleves, zsemlekocka",1
Sütőtök leves,1
Sütőtökleves,1
Sűrűbab főtt csülökkel,1
Tanyasi borsóleves,1
Tarhonyaleves - csontleves cérnametélttel,1
"Sült ropogós csülök, törtburgonya",1
"Tarhonyaleves, kolbászmorzsa",1
Tarjás sajtos töltött szelet graten burgonya,1
Tarjás sajtos töltött szelet gratin burgonya,1
Tavaszi friss leves,1
Tavaszi friss zöldségleves,1
Tavaszi rizses hús,1
Sültek,1
Sültcsászárhús hagymás törtburgonya lila káposzta,1
Sült virsli zöldborsófőzelék,1
Sült túrós - vaníliás palacsinta,1
"Sült tarja, zöldséggel, rizzsel",1
"Sült tarja, tepsis burgonya",1
"Sült tarja, paprika, paradicsom, tepsis burgonya",1
Sült tarja sajttal paradicsom karikával,1
"Sült tarja párolt zöldségekkel, rizs",1
"Sült tarja paprika, paradicsom, saláta",1
Sült tarja hagymás tört burgonyával,1
"Sült tarja grill zöldségekkel, sült burgonyával",1
"Sült tarja gombával és sajttal, steak burgonya",1
"Sült tarja burgonya krokettel, friss saláta",1
"Sült tarja babbal és sajttal , steak burgonya",1
Sült szárnyak fokhagymás burgonyával,1
"Sült sertésborda burgonyapürével, barna mártással",1
"Tavaszi saláta, pirított csirkemell",1
"Tavaszi tekercs, majonézes kukorica saláta",1
Tavaszi zöldborsó leves,1
Tejespite házi eperlekvárral,1
Tejfölös húsgombócleves csigatésztával,1
Tejfölös húsgombóc leves tésztával,1
Tejfölös gombleves - csontleves cérnametélttel,1
Tejfölös galuskás zöldborsó leves,1
Tejfölös csirketokány knédli,1
Tejfölös csirkepörkölt tészta,1
Tejfölös csirkepörkölt galuskával,1
Tejfölös burgonyaleves kolbásszal - gyümölcsleves,1
Tejfölös burgonyaleves füstölt kolbásszal,1
Tejfölös burgonyaleves - gyümölcsleves,1
"Tejfölös - sajtos csirkemell, sültburgonya",1
"Tejfölös - hagymás sertés szelet, csusza tészta",1
Tejfeles gombás csirkeragu leves,1
Tejfeles burgonyaleves,1
Tejes pite baracklekvárral,1
"Tavasziasan töltött sertés tekercs rántva, tört burgonya, saláta c: roston sült halszelet, párolt rizs, majonéz",1
"Tejberizs, gyümölcsszósszal",1
"Tejberizs, gyümölcs öntettel",1
"Tejberizs, fahéjas porcukorral",1
"Tejberizs, fahéjas cukorral|kakaóporral",1
"Tejberizs, eperkrémmel",1
Tejberizs fahéjas cukorral vagy kakaóporral,1
"Tejbegríz, kakaós szórttal",1
"Tejbegríz, kakaós szórattal",1
"Tavasziasan töltött sertéstekercs, párolt rizs, kompót",1
"Tavasziasan töltött sertés tekercs, párolt rizs, kompót c: töltött csirkecomb, tört burgonya, saláta",1
"Tavasziasan töltött sertés tekercs, párolt rizs, kompót",1
"Tavasziasan töltött sertés tekercs rántva, vajas burgonya, saláta",1
"Tavasziasan töltött sertés tekercs rántva, törtburgonya, saláta",1
"Tavasziasan töltött sertés tekercs rántva, tört burgonya, saláta c: roston sült tengeri halszelet Bakonyi módra, párolt rizs",1
"Sült ropogós hekk, majonézes kukorica, rizs",1
Sült rizs,1
Sült grill kolbász burgonya főzelékkel,1
Sült kacsa párolt káposztával és steak burgonyával,1
"Sült hurka - kolbász, tepsis burgonyával",1
"Sült hurka - kolbász, törtburgonyával, párolt káposztával",1
Sült házi hurka - kolbász vele sült burgonyával és uborkával,1
Sült kacsa narancs mártással és pürével,1
Sült kacsa paprikás burgonyával,1
Sült kacsa párolt káposztával és hagymás törtburgonya,1
Sült kacsa vegyes köret,1
"Sült pulykaszárny, vegyes körettel",1
"Sült kacsa, törtburgonya",1
"Sült kacsa, zöldséges bulgurral",1
Sült kacsacomb almás párolt lilakáposztával,1
Sült kacsacomb burgonya pürével és káposztával,1
Sült kacsacomb grillezett ananászkarikával rozmaringos burgonyán,1
Sült kacsacomb hagymás burgonyán,1
Sült hurka - kolbász hagymás törtburgonyával,1
"Sült hekktörzs, rizzsel",1
"Sült hekktörzs, petrezselymes burgonya",1
"Sült hekk, zöldséges rizs",1
"Sült hekk, vegyes körettel",1
"Sült hekk, vajas burgonya",1
"Sült hekk, törtburgonya",1
"Sült hekk, sültburgonya",1
"Sült hekk, steak burgonya",1
"Sült hekk, rizs, majonézes kukorica",1
"Sült hekk, rizs, majonézes almasaláta",1
"Sült hekk, rizs, francia saláta",1
"Sült hekk, majonézes salátával",1
Sült hekk majonézes saláta,1
Sült hekk majonézes burgonya salátával,1
Sült hekk franciasalátával,1
Sült hekk francia salátával,1
Sült kacsacomb párolt káposztával és pürével,1
"Sült kacsacomb, burgonyapüré",1
Sült kacsacombok fokhagymás burgonyán,1
Sült oldalas petrezselymes burgonyával,1
"Sült pulyka, törtburgonya, párolt káposztával",1
Sült parmezános hal zöldséges rizottóval,1
Sült paprikás csirkemell jázmin rizzsel,1
"Sült oldalas, törtburgonyával, párolt káposztával",1
"Sült oldalas, törtburgonya, párolt káposzta",1
"Sült oldalas, steak burgonya",1
"Sült oldalas, párolt lilakáposzta, törtburgonya",1
"Sült oldalas, petrezselymes burgonya",1
"Sült oldalas, fokhagymás burgonyapüré",1
Sült oldalas szalonnás tepsis burgonya,1
Sült oldalas steak burgonyával és tejfölös uborka salátával,1
Sült oldalas steak burgonya káposzta salátával,1
Sült oldalas steak burgonya káposzta saláta,1
Sült oldalas párolt lilakáposzta/burgonyapüré,1
Sült oldalas lecsós házi burgonyával,1
Sült kacsamell káposztás lasagne - vel,1
Sült oldalas fokhagymás steak burgonyával,1
Sült narancsos kacsa velesült répával és rösztivel,1
Sült marhaszelet vadasmártással és krokettel,1
Sült marhaszelet vadasan krokett,1
Sült marhaszelet barnamártással és krokettel,1
Sült malachús krumplipüré,1
Sült libacomb lilakáposztával törtburgonyával,1
"Sült liba, kacsa szárnyak paprikás burgonyán",1
"Sült liba, kacsa combok paprikás törtburgonyán",1
Sült káposztás natúr karaj fokhagymás tejföllel és pürével,1
Sült kolbász uborkával mustárral és burgonyával,1
"Sült kemencés tarja, hagymás burgonya",1
Sült karfiol krémleves füstölt sajttal,1
Sült kacsamell rizottóval,1
"Szezámos halfilé, majonézes kukorica, rizs",1
"Szezámos halfilé, majonézes almasaláta, rizs",1
"Szezámos halfilé, francia saláta, rizs",1
"Sokmagvas rántott halfilé, francia saláta, rizs",1
"Sokmagvas halfilé rántva, rizs",1
"Sokmagvas halfilé rántva, rizs, almasaláta",1
"Sokmagvas halfilé rántva, rizs, majonézes kukorica",1
"Sokmagvas halfilé rántva, vajas burgonya",1
"Sokmagvas halfilé, rizs, majonézes kukorica",1
"Sokmagvas rántott csirkemell, burgonyasaláta",1
"Sokmagvas rántott halfilé, majonézes kukorica, rizs",1
"Sokmagos halfilé rántva, rizs, kukorica saláta",1
"Sokmagvas rántott jérce, francia saláta, rizs",1
"Sokmagvas rántott jérce, krokett",1
"Sokmagvas rántott jérce, rösztike",1
Sokmagvas rántott jércemell krokettel,1
"Sokmagvas rántott sertéskaraj, francia saláta, rizs",1
"Sokmagvas rántott sertéskaraj, kukoricás rizs",1
"Sokmagvas halfilé rántva, majonézes kukorica, rizs",1
"Sokmagvas halfilé rántva, fahéjas alma, rizs",1
"Sokmagvas csirkemell, sültburgonya",1
"Sokmagvas csirkemell, rizs",1
"Sokmagvas csirkemell, majonézes salátával",1
"Sokmagvas csirkemell, francia saláta",1
Sokmagvas csirkemell zöldséges rizs,1
Sokmagvas csirkemell vegyes körettel,1
Sokmagvas csirkemell vegyes köret,1
Sokmagvas csirkemell kukoricás rizs,1
"Sokmagos szelet, rizzsel",1
"Sokmagos rántott halfilé, rizs",1
"Sokmagos rántott halfilé, majonézes kukorica, rizs",1
"Sokmagos rántott halfilé, francia saláta, rizs",1
"Sokmagos rántott hal, francia saláta, rizs",1
"Sokmagos halfilé, rántva",1
"Sokmagos halfilé, majonézes kukorica, rizs",1
Sokmagvas rántott szelet burgonyapüré,1
"Sokmagvas rántott szelet, krokett",1
"Sokmagvas rántott szelet, petrezselymes burgonya",1
Soksajtos rántott csirkemell pürével,1
"Sonkával töltött rántott sajt, hercegnő burgonya",1
"Sonkával töltött rántott sajt, hasábburgonya",1
"Sonkával töltött rántott sajt, burgonyapüré",1
Sonkával töltött csirkemell rántva,1
"Sonkával rántott sajt, rizibizi",1
Sonkás tepsis csirke zöldséges rizs,1
Sonkás kocka - szárnyas májrizottó - grízes tészta öntettel,1
Sonkás kocka - káposztás tészta - ízes derelye,1
Sonkás kocka - krumplis tészta - túrós derelye,1
Sonkás - tejfölös lencseleves,1
Sonkás - snidlinges rakott tészta,1
Sonkás - húsos rakott tészta,1
Somlói kocka,1
Somlyói tarkaleves,1
Soksajtos gnocchi spenótos levéllel,1
"Sokmagvas rántott szelet, steak burgonya",1
Soksajtos gnocchi spenoth levéllel,1
Soksajtos gnocchi pirított szalonnával,1
Soksajtos gnocchi baby spenóth levéllel pirított szalonnával,1
"Soksajtos csőben sült pulykamell, krokett",1
"Soksajtos csirkemell csőben sütve, krokett",1
"Sokmagvas szelet, rizzsel",1
"Sokmagvas szelet, petrezselymes burgonya",1
"Sokmagvas szelet, mexikói rizs",1
"Sokmagvas szelet, kukoricás rizs",1
"Sokmagvas szelet, francia saláta",1
"Sokmagvas rántott szelet, vegyes körettel",1
"Sokmagvas rántott szelet, vegyes köret",1
"Sokmagvas rántott szelet, vajas burgonya",1
"Sokmagvas rántott szelet, törtburgonya",1
"Sokmagos halfilé, francia saláta, rizs",1
"Sokmagos halfilé rántva, rizs, francia saláta",1
"Szezámos halfilé rántva, rizs, francia saláta",1
"Sertéspörkölt tarhonyával, savanyúság",1
Sertéskaraj vadasan csőtésztával,1
"Sertéskaraj vadasan, törtburgonya",1
Sertéspörkölt kelkáposzta főzelékkel,1
Sertéspörkölt nokedli,1
Sertéspörkölt nokedlivel,1
Sertéspörkölt pirított tarhonya csalamádé,1
Sertéspörkölt tészta,1
"Sokmagos halfilé rántva, rizs",1
"Sertéspörkölt tésztával c: rántott sajt, rizibizi",1
Sertéspörkölt tésztával és savanyúsággal,1
"Sertéspörkölt tésztával, csemegeuborkával",1
"Sertéspörkölt, főttburgonya",1
"Sertéspörkölt, orsó tésztával",1
"Sertéspörkölt, tökfőzelék",1
Sertéskaraj vadasan bulgurral,1
Sertéskaraj sztroganoff módra rizzsel,1
Sertéskaraj Párizsiasan csőben sült rizses brokkolival,1
Sertéskaraj Párizsiasan csőben sült brokkoli,1
"Sertéskaraj Stroganoff módra, rizzsel",1
Sertéskaraj Stroganoff módra tésztával,1
"Sertéskaraj ""vadas"" módra tésztával",1
"Sertéskaraj ""otthon"" módra",1
"Sertéskaraj ""jóasszony"" módra, vegyes köret",1
"Sertéskaraj ""dubarry"" módra, rizibizi",1
"Sertéskaraj ""dubarry"" módra, burgonyakrokett",1
"Sertéskaraj ""dubarry"" módra, burgonya krokett",1
"Sertéskaraj ""dubarry"" módra, bulgur",1
"Sertéskaraj ""dubarry"" módra rizs",1
"Sertéskaraj ""budapest"" módra, burgonyakrokett",1
Sertésjava citromos vajmártással pürén,1
Sertéshúsleves cérnametélttel,1
"Sertéspörkölt, tökfőzelékkel",1
"Sertéspörkölt, zöldbabfőzelék",1
Sertésragu budapest módra jázmin rizs,1
Snidlinges pulykaragu galuskával,1
"Sokmagos halfilé rántva, almasaláta, rizs",1
"Sok sajttal töltött rántott csirkemell, krokett",1
"Sok sajttal töltött pulykamell rántva, rizibizi",1
Sok magvas csirkemell vegyes köret,1
"Sobri tekercs, vajas burgonya",1
"Sobri tekercs, törtburgonya",1
"Sobri szelet, tésztával",1
"Sobri szelet, tarhonya",1
"Sobri szelet, steak burgonya",1
"Sobri szelet, hagymás rizs",1
Sobri szelet galuska b: tejszínes csirkecomb filé zöldséges rizs,1
Sobri sertésapró bulgurral,1
"Sobri sertés szelet, sültburgonya",1
Sobri sertés szelet rizzsel,1
