dish_name,score,lemmas
dish_name,count,dish_name
"Budapest szelet, tészta",4,"Budapest szél , tészta"
"Rántott camambert, barack, áfonya, krokett",4,"rántott camamber , barack , áfonya , krokett"
Gordon Bleu hasábburgonya,4,Gordon Bleu hasábburgonya
"Gombapörkölt tésztával, saláta",4,"Gombapörkölt tészta , saláta"
"Rántott sajt - Párizsi sertéscsík, párolt rizs, francia saláta",4,"rántott sajt - Párizsi sertéscsík , párolt rizs , francia saláta"
"Szegedi töltött sertéstekercs, petrezselymes burgonya",4,"Szegedi töltött sertéstekercs , petrezselymes burgonya"
Grillezett csirkemell mustár mártással hasábburgonyával,4,grillezett csirkemell mustár mártás hasábburgonya
"Szezámmagos rántott szelet, burgonyapüré",4,"szezámmagos rántott szél , burgonyapüré"
"Sertéskaraj ""budapest"" módra rizzsel",4,"Sertéskaraj "" budapest "" mód rizzs"
Forró szilvaleves,4,forró szilvaleves
Karaláb krémleves,4,Karaláb krémleves
"Rántott sajt, vagy rántott karaj, választható körettel",4,"rántott sajt , vagy ránt karaj , választható köret"
Karamellizált almaleves,4,Karamellizált almaleves
"Hawaii csirkemell, sültburgonya",4,"Hawaii csirkemell , sültburgonya"
Sobri szelet galuskával,4,Sobri szelet galuska
Gulyás leves,4,Gulyás leves
Kolozsvári rakott káposzta,4,Kolozsvári rakott káposzta
"Cordon Bleu, mexikói rizs",4,"Cordon Bleu , mexikói rizs"
"Szezámmagos rántott csirkemell, rizibizi, saláta",4,"szezámmagos ránt csirkemell , rizibizi , saláta"
"Rakott mákos tészta, erdei öntettel",4,"rakott mákos tészta , erdei öntet"
"Rántott csirkemell, petrezselymes burgonya, kompót",4,"rántott csirkemell , petrezselymes burgonya , kompót"
"Szezámmagos rántott csirkemell, párolt rizs, saláta",4,"szezámmagos rántott csirkemell , párolt rizs , saláta"
Snapszer leves,4,Snapszer leves
Babgulyás csipetkével,4,Babgulyás csipetke
Kakaspörkölt galuskával,4,Kakaspörkölt galuska
"Csirkemell jóasszony módra, párolt rizs, saláta",4,"Csirkemell jóasszony mód , párolt rizs , saláta"
Menü nincs,4,menü nincs
"Rablóhús, törtburgonyával",4,"Rablóhús , törtburgonya"
"Szezámos rántott halfilé, petrezselymes burgonya",4,"szezámos rántott halfilé , petrezselymes burgonya"
Tejfölös húsgombóc leves,4,Tejfölös húsgombóc leves
Mexikói húsgaluska leves,4,mexikói húsgaluska leves
"Mustáros sertés flekken, hagymás burgonya, saláta",4,"mustáros sertés flekk , hagymás burgonya , saláta"
"Csülökpörkölt, sósburgonyával",4,"Csülökpörköl , sósburgonya"
"Csirkecomb filé májával csőben sütve, petr. burg.",4,"Csirkecomb filé má cső sütve , petr . burg ."
Jókai babgulyás,4,Jókai babgulyás
Túrós derelye,4,Túrós derely
"Sonkával töltött rántott sajt, rösztike",4,"Sonka tölt rántott sajt , rösztike"
"Zöldborsófőzelék, rántott csirkemell",4,"Zöldborsófőzelék , rántott csirkemell"
Mátrai borzaska,4,Mátrai borzaska
"Rántott sertésmáj, burgonyapüré",4,"rántott sertésmáj , burgonyapüré"
"Holstein szelet, burgonyapüré",4,"Holstein szél , burgonyapüré"
"Penne négysajt mártással, csirke nuggets",4,"Penne négysaj mártás , csirke nuggets"
Lencsefőzelék sertéspörkölttel,4,Lencsefőzelék sertéspörkölt
"Sajtos - tejfölös csirkemell, krokett",4,"Sajtos - tejfölös csirkemell , krokett"
Csontleves tésztával - gyümölcsleves,4,Csontleves tészta - gyümölcsleves
Édes - savanyú csirkemell pirított tésztával,4,édes - savanyú csirkemell pirított tészta
+választható köret,4,+választható köret
"Kijevi sertéskaraj, petrezselymes burgonya",4,"Kijevi sertéskaraj , petrezselymes burgonya"
"Mátrai borzaska, törtburgonya",4,"Mátrai borzaska , törtburgonya"
"Sajttal töltött karaj, rizibizi",4,"Sajt töltött karaj , rizibizi"
"Sajttal töltött sertés szelet, rizibizi",4,"Sajt töltött sertés szelet , rizibizi"
Szalagos fánk,4,Szalagos fánk
Húsleves gazdagon,4,Húsleves gazdag
"Rántott sajt - rántott csirkemell, párolt rizs, majonézes kukorica",4,"rántott sajt - rántott csirkemell , párolt rizs , majonézes kukorica"
"Tökfőzelék vagdalttal, palacsinta",4,"Tökfőzelék vagdalt , palacsinta"
Burgundi tokány tésztával,4,burgundi tokány tészta
Lenmagos rántott csirkemell citrusos saláta,4,lenmagos rántott csirkemell citrusos saláta
Bakonyi sertésapró tésztával,4,Bakonyi sertésapró tészta
Marhapörkölt galuskával csalamádéval,4,Marhapörkölt galuska csalamádé
"Borsos aprópecsenye, tészta",4,"Borsos aprópecseny , tészta"
Lyoni sertésszelet rizibizi,4,lyoni sertésszelet rizibizi
Gombaleves - gyümölcsleves,4,Gombaleves - gyümölcsleves
"Rántott csirkemell- rántott gomba, rizibizi, majonéz c: Brassói aprópecsenye, saláta",4,"rántott csirkemell- rántott gomba , rizibizi , majonéz c : Brassói aprópecseny , saláta"
Bolognai spagetti c: szilvás gombóc,4,Bolognai spagetti c : szilvás gombóc
"Szárazbabfőzelék, marhapörkölt",4,"szárazbabfőzelék , marhapörköl"
"Mátrai borzaska, steak burgonya",4,"Mátrai borzaska , steak burgonya"
Olasz csirkés tészta saláta,4,olasz csirkés tészta saláta
"Cigánypecsenye, vegyes köret",4,"Cigánypecsenye , vegyes köret"
"Camemberttel sült sonkás csirkemell, rizs",4,"Camembert sült sonkás csirkemell , rizs"
Sajttal baconnel töltött sertéskaraj párolt zöldségekkel,4,Sajt bacon töltött sertéskaraj párolt zöldség
Mákos Pozsonyi kocka,4,Mákos Pozsonyi kocka
Zöldbableves tejfölösen,4,Zöldbableves tejfölös
Fitness menü: tonhal salát,4,Fitness menü : tonhal sala
Malachús Brassói módra,4,Malachús Brassói mód
Gyümölcsleves - csontleves,4,gyümölcsleves - csontleves
"Édes - savanyú csirkemell, sült tészta",4,"édes - savanyú csirkemell , sült tészta"
"Párizsi sertéscsíkok, petrezselymes burgonya, saláta",4,"párizsi sertéscsík , petrezselymes burgonya , saláta"
Fokhagymás sült pulykacomb rizzsel,4,Fokhagymás sült pulykacomb rizz
Zöldségkrémleves olivás ciabattával hagymás sertéssült fokhagymás-tejfölös zsemlegombóccal,4,Zöldségkrémleves olivás ciabatta hagymás sertéssült fokhagymás-tejfölös zsemlegombóc
Sajtos tejfölös spagetti,4,Sajtos tejfölös spagetti
"Halrúd, kukoricás rizs",4,"Halrúd , kukoricás rizs"
Kakukkfüves gombaleves,4,kakukkfüves gombaleves
"Sült csirkecomb, friss saláta, rizs",4,"sült csirkecomb , friss saláta , rizs"
Fahéjas almaleves - csontleves,4,fahéjas almaleves - csontleves
"Rántott karfiol, rizs, tartár",4,"rántott karfiol , rizs , tartár"
Sajtos tészta c: szilvás gombóc,3,sajtos tészta c : szilvás gombóc
Tejberizs,3,Tejberizs
Palócleves - gyümölcsleves,3,palócleves - gyümölcsleves
Tyúkhúsleves csigatésztával,3,Tyúkhúsleves csigatészta
"Csőben sült gyümölcsös csirkemell, párolt rizs c: szezámmagos rántott sertés szelet, petrezselymes burgonya, saláta",3,"cső sült gyümölcsös csirkemell , párolt rizs c : szezámmagos rántott sertés szelet , petrezselymes burgonya , saláta"
Sárgaborsó leves - gyümölcsleves,3,Sárgaborsó leves - gyümölcsleves
"Rántott sertésmáj, püré",3,"rántott sertésmáj , püré"
"Rántott csirkemell, kukoricás rizzsel",3,"rántott csirkemell , kukoricás rizz"
Csirkemájjal töltött szelet rizibizivel,3,Csirkemájjal tölt szelet rizibizi
Töltött dagadó petrezselymes burgonya,3,töltött dagadó petrezselymes burgonya
Csütörtökön meglepetés sütemény,3,csütörtök meglepetés sütemény
"Rántott csirkeszárny, francia saláta",3,"rántott csirkeszárny , francia saláta"
"Zöldbabfőzelék, stefániával",3,"Zöldbabfőzelék , stefánia"
Húsgombóc kapros szósszal párolt rizs,3,Húsgombóc kapros szósz párolt rizs
Mézes - mustáros csirke tésztával,3,Mézes - mustáros csirke tészta
Rántott csirkemell krumplipürével,3,rántott csirkemell krumplipüre
Roston csirkemell zöldséges rizzsel,3,Roston csirkemell zöldséges rizz
"Farm csirkecomb, tepsis burgonya",3,"Farm csirkecomb , tepsis burgonya"
"Sült oldalas, hagymás tört burgonya, párolt káposzta",3,"sült oldalas , hagymás tört burgonya , párolt káposzta"
Tejfölös gombaleves - zöldségleves,3,Tejfölös gombaleves - zöldségleves
"Sajttal töltött szelet, rizzsel",3,"Sajt töltött szél , rizz"
Sült csülök rózsa módra tepsis burgonyával,3,sült csül rózsa mód tepsis burgonya
Szezámos rántott csirkemell burgonyapüré,3,szezámos rántott csirkemell burgonyapüré
"Házi disznótoros, törtburgonya, párolt káposzta",3,"házi disznótoros , törtburgonya , párolt káposzta"
Csirkepörkölt nokedlivel,3,Csirkepörkölt nokedli
Zöldséges sertésragu galuskával,3,zöldséges sertésragu galuska
Gombás aprópecsenye tészta,3,gombás aprópecsenye tészta
"Szezámmagos rántott csirkemell, párolt rizs, párolt zöldség",3,"szezámmagos rántott csirkemell , párolt rizs , párolt zöldség"
"Óvári sertés java, hagymás burgonya, saláta",3,"Óvári sertés java , hagymás burgonya , saláta"
Csirkepaprikás tésztával -grillcsirke kukoricás rizzsel,3,csirkepaprikás tészta -grillcsirke kukoricás rizz
Tésztaleves,3,Tésztaleves
"Rántott sajt - rántott gomba, párolt rizs, majonéz",3,"rántott sajt - rántott gomba , párolt rizs , majonéz"
Tyúkhúsleves - Jókai bableves - málnakrémleves,3,Tyúkhúsleves - Jókai bableves - málnakrémleves
"Szezámmagos rántott sertésszelet, zöldséges rizs saláta c: kofapecsenye tarhonyával",3,"szezámmagos rántott sertésszelet , zöldséges rizs saláta c : kofapecsenye tarhonya"
"Tejszínes gombás csirkemell, párolt rizs c: sajttal- sonkával töltött sertés java, petrezselymes burgonya, saláta",3,"tejszínes gombás csirkemell , párolt rizs c : sajttal- sonka töltött sertés java , petrezselymes burgonya , saláta"
"Töltött csirkecomb, törtburgonya, kompót",3,"töltött csirkecomb , törtburgonya , kompót"
"Sajttal - gombával töltött sertés java, párolt rizs, saláta",3,"Sajt - gomba töltött sertés java , párolt rizs , saláta"
"Rántott karfiol, gomba, kukoricás rizs",3,"rántott karfiol , gomba , kukoricás rizs"
"Lencsefőzelék, sertés pörkölt, palacsinta",3,"Lencsefőzelék , sertés pörkölt , palacsinta"
Karalábkrémleves,3,Karalábkrémleves
"Búbos hús, zöldséges rizs",3,"búbos hús , zöldséges rizs"
Bakonyi rizses hús,3,bakonyi rizses hús
Palócgulyás leves- gombakrémleves- újházi tyúkhúsleves,3,Palócgulyás leves- gombakrémleves- újházi tyúkhúsleves
Mozzarellás csirkemell kukoricás rizzsel,3,Mozzarellás csirkemell kukoricás rizz
Túrós gombóc,3,Túrós gombóc
Csontleves csigatésztával,3,Csontleves csigatészta
"Csirkemell és cukkini Orly módra, párolt rizs, saláta c: sertés szelet Pékné módra, hagymás burgonya, saláta",3,"Csirkemell és cukkini Orly mód , párolt rizs , saláta c : sertés szél Pékné mód , hagymás burgonya , saláta"
Polpetti rizibizivel,3,Polpetti rizibizi
Tyúkhúsleves- lebbencsleves - szilvakrémleves,3,tyúkhúsleves- lebbencsleves - szilvakrémleves
Bolognai spagetti c: prézlis tészta öntettel,3,Bolognai spagetti c : prézlis tészta öntet
"Hawaii csirkemell, vajas burgonya, saláta c: Párizsi sertés csíkok, párolt rizs, saláta",3,"Hawaii csirkemell , vajas burgonya , saláta c : Párizsi sertés csík , párolt rizs , saláta"
Bakonyi gulyásleves,3,bakonyi gulyásleves
"Borjúpörkölt, galuska",3,"Borjúpörkölt , galuska"
Babgulyás - tyúkhúsleves csigatésztával,3,Babgulyás - tyúkhúsleves csigatészta
"Rántott gomba – rántott csirkemell, párolt rizs, majonéz c: csevapcsicsa, karikás burgonya, saláta",3,"rántott gomba – rántott csirkemell , párolt rizs , majonéz c : csevapcsicsa , karikás burgonya , saláta"
"Sertéskaraj ""jóasszony"" módra, rizs",3,"Sertéskaraj "" jóasszony "" mód , rizs"
Vargabéles szilvamártással,3,Vargabéles szilvamártás
Fánk lekvárral,3,fa lekvár
"Csongrádi szelet, petrezselymes burgonya",3,"csongrádi szél , petrezselymes burgonya"
"Szalontüdő, zsemlegombóc, csőtészta",3,"Szalontüdő , zsemlegombóc , csőtészta"
"Rántott sajt - Párizsi sertéscsík, párolt rizs, majonézes brokkoli c: sertés szelet budapest módra, vajas burgonya, saláta",3,"rántott sajt - Párizsi sertéscsík , párolt rizs , majonézes brokkoli c : sertés szél budapest mód , vajas burgonya , saláta"
Cornflakes - be forgatott csirkemell mexikói rizs,3,Cornflakes - be forgatott csirkemell mexikói rizs
Burgonya leves kolbásszal,3,Burgonya leves kolbász
Sajtkrémleves krutonnal,3,sajtkrémleves kruton
Csirkemell füstölt sajtmártással jázmin rizs,3,Csirkemell füstölt sajtmártás jázmin rizs
Grízes tészta meggymártással fehér csokoládéval,3,Grízes tészta meggymártás fehér csokoládé
"Szezámos rántott halfilé, rizibizi",3,"szezámos rántott halfilé , rizibizi"
"Babgulyás - aranygaluska, káposztás tészta",3,"Babgulyás - aranygaluska , káposztás tészta"
Palócgulyás leves- gombakrémleves- pecsenyeleves,3,Palócgulyás leves- gombakrémleves- pecsenyeleves
Csülökpörkölt tésztával -sajttal-sonkával töltött karaj párolt rizzsel -rántott csirkecomb petrezselymes burgonyával,3,Csülökpörkölt tészta -sajttal-sonka töltött karaj párolt rizz -rántott csirkecomb petrezselymes burgonya
Rakott csirkés tészta,3,rakott csirkés tészta
"Rántott sajt- rántott velő, párolt rizs, francia saláta c: mustáros sertés flekken, hagymás burgonya, saláta",3,"rántott sajt- ránt velő , párolt rizs , francia saláta c : mustáros sertés flekk , hagymás burgonya , saláta"
Burgonya főzelék sertés pörkölttel,3,Burgonya főzelék sertés pörkölt
Szilvásgombóc,3,Szilvásgombóc
"Füstölt sajtos rántott csirkemell, rizibizi",3,"Füstölt sajtos rántott csirkemell , rizibizi"
Pecsenyeleves - rózsagulyás leves - brokkoli krémleves levesgyönggyel,3,Pecsenyeleves - rózsagulyás leves - brokkoli krémleves levesgyöngy
"Paradicsomos káposzta, csevap",3,"Paradicsomos káposzta , csevap"
Babgulyás - libaragu leves,3,Babgulyás - libaragu leves
"Tavasziasan töltött sertés java rántva, petrezselymes burgonya, saláta c: fokhagymás sertés máj, tükörtojás, párolt rizs, saláta",3,"tavaszias töltött sertés java rántva , petrezselymes burgonya , saláta c : fokhagymás sertés máj , tükörtojás , párolt rizs , saláta"
"Cordon Bleu, burgonyapüré",3,"Cordon Bleu , burgonyapüré"
Csülökpörkölt galuskával,3,Csülökpörkölt galuska
Sajtos - sonkás - gombás töltött karaj petrezselymes burgonyával,3,sajtos - sonkás - gombás töltött karaj petrezselymes burgonya
"Gyümölcsleves, francia rakott burgonya",3,"gyümölcsleves , francia rakott burgonya"
Zöldbableves baconnel,3,Zöldbableves bacon
Sajtos tejfölös tarja karika burgonyával,3,Sajtos tejfölös tar karika burgonya
"Csirkemájjal töltött szelet, petrezselymes burgonya",3,"Csirkemájjal tölt szél , petrezselymes burgonya"
Baconbe tekert csirkemell rizi-bizi,3,Bacon tekert csirkemell rizi-bizi
"Csőben sült brokkoli, vasalt csirkecomb",3,"cső sült brokkoli , vasalt csirkecomb"
"Zöldborsós tokány, tészta",3,"zöldborsós tokány , tészta"
"Lenmagos rántott jérce, rizs",3,"lenmagos rántott jérce , rizs"
"Rántott csirkemell, párolt rizs, párolt zöldség c: búbos sertés java, petrezselymes burgonya, saláta",3,"rántott csirkemell , párolt rizs , párolt zöldség c : búbos sertés java , petrezselymes burgonya , saláta"
Zöldborsófőzelék fasírozottal,3,Zöldborsófőzelék fasírozot
Kacsahúsleves,3,Kacsahúsleves
Magyaróvári sertéskaraj rizzsel,3,Magyaróvári sertéskaraj rizz
"Rántott sajt- rántott karfiol, párolt rizs, majonézes brokkoli c: Bakonyi sertés szelet tésztával",3,"rántott sajt- rántott karfiol , párolt rizs , majonézes brokkoli c : Bakonyi sertés szél tészta"
Nyírségi gombócleves - tyúkhúsleves - fokhagyma krémleves levesgyönggyel,3,nyírségi gombócleves - tyúkhúsleves - fokhagyma krémleves levesgyöngy
"Zöldbabfőzelék, fasírt",3,"zöldbabfőzelék , fasírt"
Mézes-mustáros csirke spagetti,3,mézes-mustáros csirke spagetti
"Alföldi tokány, tészta",3,"alföldi tokány , tészta"
"Sajttal - sonkával - kukoricával töltött szelet, petrezselymes burgonya",3,"Sajt - sonka - kukorica töltött szél , petrezselymes burgonya"
Búbos hús rizibizivel,3,búbos hús rizibizi
Szezámos csirkemell petrezselymes burgonyával,3,szezámos csirkemell petrezselymes burgonya
"Aranygaluska, vaníliasodóval",3,"Aranygaluska , vaníliasodó"
Csirke aprólék leves,3,Csirke aprólék leves
"Sült császár, törtburgonyával",3,"sült császár , törtburgonya"
Temesvári raguleves,3,temesvári raguleves
Family vegyes sült/köret,3,Family vegyes sült/köret
"Sült hekk, vegyes körettel",3,"sült hekk , vegyes köret"
"Szezámos rántott halfilé, majonézes kukorica, rizs",3,"szezámos rántott halfilé , majonézes kukorica , rizs"
